"SampleID","OrganizationIdentifier","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ProjectIdentifier","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityCommentText","HydrologicCondition","HydrologicEvent","SampleCollectionMethodMethodIdentifier","SampleCollectionMethodIdentifierContext","SampleCollectionMethodName","SampleCollectionEquipmentName","ResultDetectionConditionText","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasureMeasureUnitCode","ProviderName","SiteID","OrganizationIdentifier.2","OrganizationFormalName","MonitoringLocationIdentifier.2","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","LatitudeMeasure","LongitudeMeasure","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","Elevation","ElevationUnitCode","ElevationCollectionMethodName","CountryCode","StateCode","CountyCode","Built","WellDepthMeasureValue","WellDepthMeasureUnitCode","WellHoleDepthMeasureValue","WellHoleDepthMeasureUnitCode","ProviderName.2"
195329,"USGS-AZ","nwisaz.01.01300025","Sample-Routine","Water","Groundwater","2012-10-24 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-360025111571501","A-3040078 Ship to Eberline L-3040078 Samples were received chilled at the WHOI lab.","Not applicable","Not applicable","50","USGS parameter code 82398","Point sample","Other","NULL","U","Dissolved",4.42,"ug/L","NWIS",51204,"USGS-AZ","USGS Arizona Water Science Center","USGS-360025111571501","A-30-04 10ABB1 [JT SPRING]","Spring","NULL",36.0042788,-111.951729,"Differentially corrected Global Positioning System.","NAD83","4360","feet","Differentially corrected Global Positioning System.","US",4,5,"NULL","NULL","NULL","NULL","NULL","NWIS"
195412,"USGS-AZ","nwisaz.01.01300039","Sample-Routine","Water","Groundwater","2012-11-06 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-364259112303201","L-3190032 Received November 13,2012  Updated SID from 364259112303101 per Partin.  KB 12/06/12  Samples were received chilled at the WHOI lab.    Updated SID from 364259112303101 per Partin.  KB 12/06/12","Not applicable","Not applicable","50","USGS parameter code 82398","Point sample","Open-Mouth Bottle","NULL","U","Dissolved",9.54,"ug/L","NWIS",52204,"USGS-AZ","USGS Arizona Water Science Center","USGS-364259112303201","B-38-02 04DCD1 [WILDBAND SPRING]","Spring","NULL",36.71637678,-112.5096344,"Interpolated from MAP.","NAD83","5100","feet","Interpolated from topographic map.","US",4,5,"NULL","NULL","NULL","NULL","NULL","NWIS"
195503,"USGS-AZ","nwisaz.01.01300028","Sample-Routine","Water","Groundwater","2012-10-25 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-360345112143201","A-3040073 Ship directly to Eberline L-3040073 X = Date on sample 10/25/12  Samples were received chilled at the WHOI lab.  Date on smpls 10/25/2012 per Eberline, paa","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","U","Dissolved",1.25,"ug/L","NWIS",51282,"USGS-AZ","USGS Arizona Water Science Center","USGS-360345112143201","A-31-01 24BBB1 [DRIPPING SPRING]","Spring","NULL",36.06244444,-112.242361,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5600","feet","Interpolated from topographic map.","US",4,5,"NULL","NULL","NULL","NULL","NULL","NWIS"
195584,"USGS-AZ","nwisaz.01.01300022","Sample-Routine","Water","Groundwater","2012-11-07 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-364210112310501","A-3190034 Ship directly to Eberline L-3190034 Received November 13, 2012  Samples were received chilled at the WHOI lab.","Not applicable","Not applicable","50","USGS parameter code 82398","Point sample","Open-Mouth Bottle","NULL","U","Dissolved",18.6,"ug/L","NWIS",52182,"USGS-AZ","USGS Arizona Water Science Center","USGS-364210112310501","B-38-02 08ABC1 [WILLOW SPRING 2]","Spring","NULL",36.71093889,-112.5299083,"Interpolated from Digital MAP.","NAD83","4790","feet","Interpolated from topographic map.","US",4,5,"NULL","NULL","NULL","NULL","NULL","NWIS"
195730,"USGS-AZ","nwisaz.01.01300040","Sample-Routine","Water","Groundwater","2012-10-24 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-360436112060401","A-3040076 TO NWQL  To Eberline L-3040076 Updated SID from 360406112060401 per Partin.  KB 12/06/12  Samples were received chilled at the WHOI lab.   Updated SID from 360406112060401 per Partin.  KB 12/06/12","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","U","Dissolved",3,"ug/L","NWIS",51313,"USGS-AZ","USGS Arizona Water Science Center","USGS-360436112060401","A-31-03 17AAD1 [BURRO SPRING]","Spring","NULL",36.07661349,-112.1009907,"Differentially corrected Global Positioning System.","NAD83","3711","feet","Differentially corrected Global Positioning System.","US",4,5,"NULL","NULL","NULL","NULL","NULL","NWIS"
196220,"USGS-AZ","nwisaz.01.01200107","Sample-Routine","Water","Groundwater","2012-03-15 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-364327112303101","Pigeon Spring","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","U","Dissolved",104,"ug/L","NWIS",52216,"USGS-AZ","USGS Arizona Water Science Center","USGS-364327112303101","B-38-02 04ACA1 [PIGEON SPRING]","Spring","NULL",36.7241547,-112.5093567,"Interpolated from MAP.","NAD83","4910","feet","Interpolated from topographic map.","US",4,5,"NULL","NULL","NULL","NULL","NULL","NWIS"
196748,"USGS-AZ","nwisaz.01.01300041","Sample-Routine","Water","Groundwater","2012-10-23 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-360439112073901","A-3040075 TO NWQL  To Eberline L-3040075 Samples were received chilled at the WHOI lab.","Not applicable","Not applicable","50","USGS parameter code 82398","Point sample","Other","NULL","U","Dissolved",1.82,"ug/L","NWIS",51320,"USGS-AZ","USGS Arizona Water Science Center","USGS-360439112073901","A-31-02 13BAA1 [GARDEN SPRING]","Spring","NULL",36.07703056,-112.1289806,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","3830","feet","Interpolated from Digital Elevation Model","US",4,5,"NULL","NULL","NULL","NULL","NULL","NWIS"
197509,"USGS-AZ","nwisaz.01.01300222","Sample-Routine","Water","Groundwater","2013-07-03 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-355300112054501","NULL","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","U","Dissolved",8.9,"ug/L","NWIS",50989,"USGS-AZ","USGS Arizona Water Science Center","USGS-355300112054501","A-29-03 20BDC1 [CANYON MINE SHAFT]","Subsurface: Tunnel, shaft, or mine","NULL",35.8833208,-112.0965549,"Interpolated from MAP.","NAD83","6505","feet","Interpolated from topographic map.","US",4,5,"NULL","NULL","NULL","150","feet","NWIS"
199072,"USGS-AZ","nwisaz.01.01300214","Sample-Routine","Water","Groundwater","2013-06-26 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-355308112054101","A-1790117 To NWQL  To Test America  To WHOI L-1790117 Samples were received chilled at the WHOI lab.","Not applicable","Not applicable","70","USGS parameter code 82398","Grab sample  (dip)","Open-Mouth Bottle","NULL","U","Dissolved",15.3,"ug/L","NWIS",50991,"USGS-AZ","USGS Arizona Water Science Center","USGS-355308112054101","A-29-03 20BCD1[PINYON PLAIN MINE REGIONAL GW WELL]","Well","NULL",35.8837,-112.0973889,"Interpolated from Digital MAP.","NAD83","6535","feet","Interpolated from topographic map.","US",4,5,"NULL","3086","feet","3086","feet","NWIS"
207515,"USGS-AZ","nwisaz.01.01600009","Sample-Routine","Water","Groundwater","2015-11-12 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-362045112212801","L-3248514 Added Alk value per J. Anderson. JPC 11/19/15  Samples were received chilled at the WHOI lab.","Not applicable","Not applicable","50","USGS parameter code 82398","Point sample","Peristaltic pump","NULL","U","Dissolved",0.99,"ug/L","NWIS",51763,"USGS-AZ","USGS Arizona Water Science Center","USGS-362045112212801","B-34-01 13BCC [POWELL SPRING]","Spring","NULL",36.34563056,-112.3591528,"Interpolated from Digital MAP.","NAD83","6205","feet","Interpolated from topographic map.","US",4,5,"NULL","NULL","NULL","NULL","NULL","NWIS"
207993,"USGS-AZ","nwisaz.01.01500298","Sample-Routine","Water","Groundwater","2015-08-25 00:00:00","NULL","USGS - Arizona Water Science Center","USGS-363901112341601","L-2518702 Samples were received chilled at the WHOI lab.  Received August 29,2015","Not applicable","Not applicable","50","USGS parameter code 82398","Point sample","NULL","NULL","U","Dissolved",3.7,"ug/L","NWIS",52133,"USGS-AZ","USGS Arizona Water Science Center","USGS-363901112341601","B-38-03 36DCC1 [HORSE SPRING]","Spring","NULL",36.65041944,-112.5708472,"Interpolated from Digital MAP.","NAD83","4840","feet","Interpolated from topographic map.","US",4,5,"NULL","NULL","NULL","NULL","NULL","NWIS"
208739,"USGS-AZ","nwisaz.01.01600011","Sample-Routine","Water","Groundwater","2015-11-10 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-363756112350101","L-3248517 Added Alk value per J. Anderson. JPC 11/19/15  Samples were received chilled at the WHOI lab.","Not applicable","Not applicable","50","USGS parameter code 82398","Point sample","Peristaltic pump","NULL","U","Dissolved",1.4,"ug/L","NWIS",52112,"USGS-AZ","USGS Arizona Water Science Center","USGS-363756112350101","B-37-03 02CAC1 [BOULDER SPRING]","Spring","NULL",36.6321722,-112.5874417,"Interpolated from MAP.","NAD83","4565","feet","Interpolated from topographic map.","US",4,5,"NULL","NULL","NULL","NULL","NULL","NWIS"
208853,"USGS-AZ","nwisaz.01.01500781","Sample-Routine","Water","Groundwater","2015-08-26 00:00:00","NULL","USGS - Arizona Water Science Center","USGS-364143112184501","L-2518701 Samples were received chilled at the WHOI lab.  Received August 29, 2015. Updated ST ID from 364141112184701 as per Cheryl Partin. MKS 11.23.15","Not applicable","Not applicable","50","USGS parameter code 82398","Point sample","Open-Mouth Bottle","NULL","U","Dissolved",0.86,"ug/L","NWIS",52177,"USGS-AZ","USGS Arizona Water Science Center","USGS-364143112184501","A-38-01 17ACA1 [WARM SPRING]","Spring","NULL",36.6948972,-112.3124167,"Interpolated from Digital MAP.","NAD83","7040","feet","Interpolated from topographic map.","US",4,5,"NULL","NULL","NULL","NULL","NULL","NWIS"
209689,"USGS-AZ","nwisaz.01.01600013","Sample-Routine","Water","Groundwater","2015-11-14 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-363135112330601","L-3248515 Added Alk value per J. Anderson. JPC 11/19/15  Samples were received chilled at the WHOI lab.","Not applicable","Not applicable","50","USGS parameter code 82398","Point sample","Peristaltic pump","NULL","U","Dissolved",4.1,"ug/L","NWIS",52005,"USGS-AZ","USGS Arizona Water Science Center","USGS-363135112330601","B-36-02 07CCD1 [BITTER SPRING]","Spring","NULL",36.52644444,-112.5525556,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","3960","feet","Interpolated from topographic map.","US",4,5,"NULL","NULL","NULL","NULL","NULL","NWIS"
210218,"USGS-AZ","nwisaz.01.01600008","Sample-Routine","Water","Groundwater","2015-11-12 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-361959112210401","L-3248518 Added Alk value per J. Anderson. JPC 11/19/15  Samples were received chilled at the WHOI lab.","Not applicable","Not applicable","50","USGS parameter code 82398","Point sample","Peristaltic pump","NULL","U","Dissolved",1.6,"ug/L","NWIS",51746,"USGS-AZ","USGS Arizona Water Science Center","USGS-361959112210401","B-34-01 24BDA1 [SWAMP SPRING]","Spring","NULL",36.3330222,-112.351586,"Interpolated from Digital MAP.","NAD83","6660","feet","Interpolated from topographic map.","US",4,5,"NULL","NULL","NULL","NULL","NULL","NWIS"
211024,"USGS-AZ","nwisaz.01.01600010","Sample-Routine","Water","Groundwater","2015-11-10 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-363741112350501","L-3248519 Added Alk value per J. Anderson. JPC 11/19/15  Samples were received chilled at the WHOI lab.","Not applicable","Not applicable","50","USGS parameter code 82398","Point sample","Peristaltic pump","NULL","U","Dissolved",1.5,"ug/L","NWIS",52111,"USGS-AZ","USGS Arizona Water Science Center","USGS-363741112350501","B-37-03 02CDD1 [LITTLE WILLOW SPRING]","Spring","NULL",36.6280414,-112.585469,"Interpolated from MAP.","NAD83","4790","feet","Interpolated from topographic map.","US",4,5,"NULL","NULL","NULL","NULL","NULL","NWIS"
211457,"USGS-AZ","nwisaz.01.01600012","Sample-Routine","Water","Groundwater","2015-11-10 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-364038112201001","L-3248516 Samples were received chilled at the WHOI lab.  X=sta ID on samples 364038112201301. ASR Station ID is correct per J Anderson. JPC 11/19/15","Not applicable","Not applicable","50","USGS parameter code 82398","Point sample","Peristaltic pump","NULL","U","Dissolved",1.7,"ug/L","NWIS",52160,"USGS-AZ","USGS Arizona Water Science Center","USGS-364038112201001","A-39-01 19CAB1 [OAK SPRING]","Spring","NULL",36.677211,-112.3368488,"Interpolated from MAP.","NAD83","6730","feet","Interpolated from topographic map.","US",4,5,"NULL","NULL","NULL","NULL","NULL","NWIS"
211558,"USGS-AZ","nwisaz.01.01600001","Sample-Routine","Water","Groundwater","2015-10-01 00:00:00","NULL","USGS - Arizona Water Science Center","USGS-360823112394802","L-2808501 X=sta id on sample 355308112054101","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","U","Dissolved",1.2,"ug/L","NWIS",51447,"USGS-AZ","USGS Arizona Water Science Center","USGS-360823112394802","B-32-04 24CDA2","Well","NULL",36.13970506,-112.6640776,"Interpolated from MAP.","NAD83","5620","feet","Interpolated from topographic map.","US",4,5,"NULL","3100","feet","3110","feet","NWIS"
211654,"USGS-AZ","nwisaz.01.01500698","Sample-Routine","Water","Groundwater","2015-08-27 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-364242112274701","L-2518704 Samples were received chilled at the WHOI lab.  Received August 29,2015","Not determined","Not applicable","50","USGS parameter code 82398","Point sample","NULL","NULL","U","Dissolved",6.6,"ug/L","NWIS",52192,"USGS-AZ","USGS Arizona Water Science Center","USGS-364242112274701","B-38-02 12BBD1 [TABLE ROCK SPRING]","Spring","NULL",36.71165495,-112.463799,"Interpolated from MAP.","NAD83","5320","feet","Interpolated from topographic map.","US",4,5,"NULL","NULL","NULL","NULL","NULL","NWIS"
214140,"USGS-AZ","nwisaz.01.01700003","Sample-Routine","Water","Groundwater","2016-10-12 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-361352112413201","""CO2 CONCENTRATIONS TOO HIGH.  GAS RELEASED BEFORE ANALYSIS.  THIS AFFECTS N2, CH4, O2 AND CO2 RESULTS.""","Not applicable","Not applicable","8040","USGS parameter code 82398","Spigot","Flowing well","NULL","U","Dissolved",3.7,"ug/L","NWIS",51615,"USGS-AZ","USGS Arizona Water Science Center","USGS-361352112413201","B-33-04 22 UNSURV [SUPAI WELL NO. 3]","Well","NULL",36.2310934,-112.6929682,"Interpolated from MAP.","NAD83","3195","feet","Interpolated from topographic map.","US",4,5,"NULL","152","feet","152","feet","NWIS"
214335,"USGS-AZ","nwisaz.01.01600276","Sample-Routine","Water","Groundwater","2016-05-11 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-363607112205201","L-1398505 Samples were received chilled at the WHOI lab.","Not applicable","Not applicable","4080","USGS parameter code 82398","Peristaltic pump","Peristaltic pump","NULL","U","Dissolved",0.37,"ug/L","NWIS",52094,"USGS-AZ","USGS Arizona Water Science Center","USGS-363607112205201","B-37-01 13DCB1 [BIG SPRINGS]","Spring","NULL",36.60193127,-112.3485147,"Interpolated from MAP.","NAD83","7100","feet","Interpolated from topographic map.","US",4,5,"NULL","NULL","NULL","NULL","NULL","NWIS"
214435,"USGS-AZ","nwisaz.01.01600273","Sample-Routine","Water","Groundwater","2016-04-22 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-363014112325201","L-1198504 FED EX LATE DELIVERY   Ok to login per Anderson 4/28/16 MEC Chilled containers received warm at 8.5   Degrees C  Samples were received chilled at the WHOI lab.","Not applicable","Not applicable","50","USGS parameter code 82398","Point sample","Peristaltic pump","NULL","U","Dissolved",3.6,"ug/L","NWIS",51966,"USGS-AZ","USGS Arizona Water Science Center","USGS-363014112325201","B-36-02 19CAA1 [27-MULE SPRING]","Spring","NULL",36.50378056,-112.5485222,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","4385","feet","Interpolated from topographic map.","US",4,5,"NULL","NULL","NULL","NULL","NULL","NWIS"
214604,"USGS-AZ","nwisaz.01.01600272","Sample-Routine","Water","Groundwater","2016-04-22 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-363110112314601","L-1198502 FED EX LATE DELIVERY   Ok to login per Anderson 4/28/16 MEC Chilled containers received warm at 8.5   Degrees C  Samples were received chilled at the WHOI lab.","Not applicable","Not applicable","50","USGS parameter code 82398","Point sample","Peristaltic pump","NULL","U","Dissolved",1.5,"ug/L","NWIS",51985,"USGS-AZ","USGS Arizona Water Science Center","USGS-363110112314601","B-36-02 17ADB1 [UPPER COTTONWOOD SPRING]","Spring","NULL",36.51940639,-112.524689,"Interpolated from MAP.","NAD83","4780","feet","Interpolated from topographic map.","US",4,5,"NULL","NULL","NULL","NULL","NULL","NWIS"
221593,"USGS-AZ","nwisaz.01.01700523","Sample-Routine","Water","Groundwater","2017-08-14 00:00:00","National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-345737110485901","L-2270182 Numerical result and or metadata revised; see NWQL Technical Memorandum 2022.01","Not applicable","Not applicable","4040","USGS parameter code 82398","Submersible pump","Line-shaft turbine pump","NULL","U","Dissolved",1.33,"ug/L","NWIS",47091,"USGS-AZ","USGS Arizona Water Science Center","USGS-345737110485901","A-18-14 13BCD","Well","NULL",34.9603333,-110.8163611,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5213","feet","Interpolated from Digital Elevation Model","US",4,5,"NULL","991","feet","991","feet","NWIS"
222205,"USGS-AZ","nwisaz.01.01700522","Sample-Routine","Water","Groundwater","2017-08-16 00:00:00","National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-345441111275301","L-2290107 Numerical result and or metadata revised; see NWQL Technical Memorandum 2022.01","Not applicable","Not applicable","4040","USGS parameter code 82398","Submersible pump","Submersible positive-pressure pump","NULL","U","Dissolved",0.023,"ug/L","NWIS",46555,"USGS-AZ","USGS Arizona Water Science Center","USGS-345441111275301","A-18-09 29CAA02","Well","NULL",34.9114722,-111.4646667,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","7126","feet","Interpolated from Digital Elevation Model","US",4,5,"NULL","101","feet","101","feet","NWIS"
224021,"USGS-AZ","nwisaz.01.01700458","Sample-Routine","Water","Groundwater","2017-07-20 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-355254112054901","L-2148510 Samples were received chilled at the WHOI lab.  Updated Station ID from NON and added new Station Name per J. Anderson. JPC 7/25/17","Not applicable","Not applicable","4100","USGS parameter code 82398","Flowing well","Flowing well","NULL","U","Dissolved",5,"ug/L","NWIS",50983,"USGS-AZ","USGS Arizona Water Science Center","USGS-355254112054901","A-29-03 20CBA1 [PINYON PLAIN MINE PERCHED GW WELL]","Well","NULL",35.88154444,-112.0968139,"Differentially corrected Global Positioning System.","NAD83","6495","feet","Interpolated from Digital Elevation Model","US",4,5,"NULL","1150","feet","1160","feet","NWIS"
225661,"USGS-AZ","nwisaz.01.01700480","Sample-Routine","Water","Groundwater","2017-08-17 00:00:00","National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-351701111303601","L-2300139 Numerical result and or metadata revised; see NWQL Technical Memorandum 2022.01","Not applicable","Not applicable","4040","USGS parameter code 82398","Submersible pump","Submersible positive-pressure pump","NULL","U","Dissolved",1.54,"ug/L","NWIS",49669,"USGS-AZ","USGS Arizona Water Science Center","USGS-351701111303601","A-22-08 23AAB","Well","NULL",35.28362165,-111.5107143,"Interpolated from MAP.","NAD83","6570","feet","Interpolated from topographic map.","US",4,5,"NULL","1800","feet","1800","feet","NWIS"
227521,"USGS-AZ","nwisaz.01.01700524","Sample-Routine","Water","Groundwater","2017-08-31 00:00:00","National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-360802111144601","L-2440266 Numerical result and or metadata revised; see NWQL Technical Memorandum 2022.01","Not applicable","Not applicable","4040","USGS parameter code 82398","Submersible pump","Submersible positive-pressure pump","NULL","U","Dissolved",0.698,"ug/L","NWIS",51437,"USGS-AZ","USGS Arizona Water Science Center","USGS-360802111144601","03 077-13.75X07.98","Well","NULL",36.1341595,-111.246529,"Differentially corrected Global Positioning System.","NAD83","4971","feet","Differentially corrected Global Positioning System.","US",4,5,"NULL","350","feet","350","feet","NWIS"
229590,"USGS-AZ","nwisaz.01.01800008","Sample-Routine","Water","Groundwater","2017-10-16 00:00:00","National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-363443111055701","L-2900098 Numerical result and or metadata revised; see NWQL Technical Memorandum 2022.01","Not applicable","Not applicable","4040","USGS parameter code 82398","Submersible pump","Submersible positive-pressure pump","NULL","U","Dissolved",0.279,"ug/L","NWIS",52062,"USGS-AZ","USGS Arizona Water Science Center","USGS-363443111055701","A-37-12 27BCD1","Well","NULL",36.5787222,-111.0992222,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","6103","feet","Interpolated from Digital Elevation Model","US",4,5,"NULL","1350","feet","NULL","NULL","NWIS"
231883,"USGS-AZ","nwisaz.01.01800664","Sample-Routine","Water","Groundwater","2018-05-23 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-360432112083001","NULL","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","U","Dissolved",27.1,"ug/L","NWIS",51310,"USGS-AZ","USGS Arizona Water Science Center","USGS-360432112083001","A-31-02 14ABD1 [HORN SPRING UPPER EAST FORK]","Spring","NULL",36.0754722,-112.1416944,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","4811","feet","Interpolated from Digital Elevation Model","US",4,5,"NULL","NULL","NULL","NULL","NULL","NWIS"
230546,"USGS-AZ","nwisaz.01.01800261","Sample-Routine","Water","Groundwater","2018-05-24 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-361119112271501","L-1508703 Samples were received chilled at the WHOI lab.","Not applicable","Not applicable","50","USGS parameter code 82398","Point sample","Peristaltic pump","NULL","U","Dissolved",2.7,"ug/L","NWIS",51552,"USGS-AZ","USGS Arizona Water Science Center","USGS-361119112271501","A-32-02 01     UNSURV","Spring","NULL",36.18859238,-112.4549033,"Interpolated from MAP.","NAD83","3040","feet","Interpolated from topographic map.","US",4,5,"NULL","NULL","NULL","NULL","NULL","NWIS"
232840,"USGS-AZ","nwisaz.01.01800255","Sample-Routine","Water","Groundwater","2018-05-01 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-360440112084501","NULL","Not applicable","Not applicable","50","USGS parameter code 82398","Point sample","Peristaltic pump","NULL","U","Dissolved",245,"ug/L","NWIS",51323,"USGS-AZ","USGS Arizona Water Science Center","USGS-360440112084501","A-31-02 14BAA2","Spring","NULL",36.07790556,-112.145686,"Differentially corrected Global Positioning System.","NAD83","4059","feet","Interpolated from Digital Elevation Model","US",4,5,"NULL","NULL","NULL","NULL","NULL","NWIS"
234156,"USGS-AZ","nwisaz.01.01800096","Sample-Routine","Water","Groundwater","2018-02-23 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-362353112340301","L-0618504 Sample 4 - station id missing from bottle label. date, time, and station name match   1794 due to high solids  Customer contaced re: missing alk.  KB, 3/5/18 Samples were received chilled at the WHOI lab. Added fld parms.  KB 3/5/18  No sta id on sample","Not applicable","Not applicable","50","USGS parameter code 82398","Point sample","Peristaltic pump","NULL","U","Dissolved",5.8,"ug/L","NWIS",51829,"USGS-AZ","USGS Arizona Water Science Center","USGS-362353112340301","B-35-03 25CDC1 [140-MILE SPRING]","Spring","NULL",36.3981111,-112.56745,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","1945","feet","Interpolated from Digital Elevation Model","US",4,5,"NULL","NULL","NULL","NULL","NULL","NWIS"
237523,"USGS-AZ","nwisaz.01.01900224","Sample-Routine","Water","Groundwater","2019-04-17 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-360456112090001","L-1178505 Sample Type missing in mandatory field, JR.  RECEIVED 4/20/2019.","Not applicable","Not applicable","50","USGS parameter code 82398","Point sample","Peristaltic pump","NULL","U","Dissolved",85,"ug/L","NWIS",51338,"USGS-AZ","USGS Arizona Water Science Center","USGS-360456112090001","A-31-02 11CAC1","Spring","NULL",36.08219444,-112.1499889,"Differentially corrected Global Positioning System.","NAD83","3717.4","feet","Differentially corrected Global Positioning System.","US",4,5,"NULL","NULL","NULL","NULL","NULL","NWIS"
239918,"USGS-AZ","nwisaz.01.02000149","Sample-Routine","Water","Groundwater","2019-12-02 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-360448112090301","NULL","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","U","Dissolved",36,"ug/L","NWIS",51332,"USGS-AZ","USGS Arizona Water Science Center","USGS-360448112090301","A-31-02 11CCD1","Spring","NULL",36.08003056,-112.1507889,"Interpolated from Digital MAP.","NAD83","4171","feet","Interpolated from Digital Elevation Model","US",4,5,"NULL","NULL","NULL","NULL","NULL","NWIS"
241534,"USGS-AZ","nwisaz.01.02000148","Sample-Routine","Water","Groundwater","2019-12-02 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-360448112090201","NULL","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","U","Dissolved",91,"ug/L","NWIS",51331,"USGS-AZ","USGS Arizona Water Science Center","USGS-360448112090201","A-31-02 11CCD2","Spring","NULL",36.08002778,-112.150475,"Interpolated from Digital MAP.","NAD83","4156","feet","Interpolated from Digital Elevation Model","US",4,5,"NULL","NULL","NULL","NULL","NULL","NWIS"
243742,"USGS-AZ","nwisaz.01.02000270","Sample-Routine","Water","Groundwater","2020-06-02 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-360439112084601","NULL","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","U","Dissolved",290,"ug/L","NWIS",51321,"USGS-AZ","USGS Arizona Water Science Center","USGS-360439112084601","A-31-02 14BAA1","Spring","NULL",36.07744444,-112.1459167,"Differentially corrected Global Positioning System.","NAD83","4139.3","feet","Differentially corrected Global Positioning System.","US",4,5,"NULL","NULL","NULL","NULL","NULL","NWIS"
244247,"USGS-AZ","nwisaz.01.02100021","Sample-Routine","Water","Groundwater","2020-11-04 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-361240110590101","NULL","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","U","Dissolved",3.54,"ug/L","NWIS",51586,"USGS-AZ","USGS Arizona Water Science Center","USGS-361240110590101","01 076-13.06X02.67 [HOPI COLDWATER SPRING]","Spring","NULL",36.2111833,-110.9836944,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5120","feet","Interpolated from Digital Elevation Model","US",4,5,"NULL","NULL","NULL","NULL","NULL","NWIS"
