"SampleID","OrganizationIdentifier","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ProjectIdentifier","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityCommentText","HydrologicCondition","HydrologicEvent","SampleCollectionMethodMethodIdentifier","SampleCollectionMethodIdentifierContext","SampleCollectionMethodName","SampleCollectionEquipmentName","ResultDetectionConditionText","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasureMeasureUnitCode","ProviderName","SiteID","OrganizationIdentifier.2","OrganizationFormalName","MonitoringLocationIdentifier.2","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","LatitudeMeasure","LongitudeMeasure","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","Elevation","ElevationUnitCode","ElevationCollectionMethodName","CountryCode","StateCode","CountyCode","Built","WellDepthMeasureValue","WellDepthMeasureUnitCode","WellHoleDepthMeasureValue","WellHoleDepthMeasureUnitCode","ProviderName.2","sampletime"
3682408,"USGS-UT","nwisut.01.00900797","Sample-Routine","Water","Groundwater","2009-04-22 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-373006109312301","A-1190102 Only 1 RU included for all 3 schedules    Use FA for sh830 and 1673   OK per Phil","Not applicable","Not applicable","50","USGS parameter code 82398","Point sample","Grab sample","NULL","As","Dissolved",0.55,"µg/L","NWIS",261721,"USGS-UT","USGS Utah Water Science Center","USGS-373006109312301","(D-38-22) 8bad-S1 Ruin Spring","Spring","NULL",37.50166667,-109.5230556,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5380","feet","Interpolated from topographic map.","US",49,37,"NULL","NULL","NULL","NULL","NULL","NWIS",2009-04-22
3682275,"USGS-UT","nwisut.01.00900798","Sample-Routine","Water","Groundwater","2009-04-22 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-373122109321501","A-1190104 Only 1 RU included for all 3 schedules    Use FA for sh830 and 1673","Not applicable","Not applicable","50","USGS parameter code 82398","Point sample","Grab sample","NULL","As","Dissolved",2.3,"µg/L","NWIS",261778,"USGS-UT","USGS Utah Water Science Center","USGS-373122109321501","(D-37-22)31dcb-S1 Cow Camp Spring","Spring","NULL",37.5227222,-109.5374167,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5240","feet","Interpolated from topographic map.","US",49,37,"NULL","NULL","NULL","NULL","NULL","NWIS",2009-04-22
3686722,"USGS-UT","nwisut.01.02101652","Sample-Routine","Water","Groundwater","2021-09-21 00:00:00","NULL","USGS - Utah Water Science Center","USGS-373130109534501","NULL","Not applicable","Routine sample","8030","USGS parameter code 82398","Grab sample at water-supply tap","Submersible centrifugal pump","NULL","As","Dissolved",1.5,"µg/L","NWIS",261783,"USGS-UT","USGS Utah Water Science Center","USGS-373130109534501","(D-37-18)35dab- 1","Well","NULL",37.52488889,-109.8958889,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","6430","feet","Interpolated from topographic map.","US",49,37,"1995","1010","feet","1020","feet","NWIS",2021-09-21
3682715,"USGS-UT","nwisut.01.00901730","Sample-Routine","Water","Groundwater","2009-09-24 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-373158109312601","A-2750004 Only 1 RU included for all 3 schedules; use FA for sh830 and 1673; Ok per Phil L-2750004 COC smpl","Not applicable","Not applicable","50","USGS parameter code 82398","Point sample","Grab sample","NULL","As","Dissolved",1.7,"µg/L","NWIS",261805,"USGS-UT","USGS Utah Water Science Center","USGS-373158109312601","(D-37-22)32bab-S1 Mill Spring","Spring","NULL",37.53288889,-109.5238056,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5460","feet","Interpolated from topographic map.","US",49,37,"NULL","NULL","NULL","NULL","NULL","NWIS",2009-09-24
3682960,"USGS-UT","nwisut.01.00900796","Sample-Routine","Water","Groundwater","2009-04-22 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-373202109293401","A-1190103 Only 1 RU included for all 3 schedules    Use FA for sh830 and 1673   OK per Phil","Not applicable","Routine sample","50","USGS parameter code 82398","Point sample","Grab sample","NULL","As","Dissolved",3.8,"µg/L","NWIS",261818,"USGS-UT","USGS Utah Water Science Center","USGS-373202109293401","(D-37-22)27ccc-S1 Entrance spring","Spring","NULL",37.5338333,-109.4926944,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5560","feet","Interpolated from topographic map.","US",49,37,"NULL","NULL","NULL","NULL","NULL","NWIS",2009-04-22
3674196,"USGS-UT","nwisut.01.98400447","Sample-Routine","Water","Groundwater","1984-06-06 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-373250109142001","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",8,"µg/L","NWIS",261852,"USGS-UT","USGS Utah Water Science Center","USGS-373250109142001","(D-37-24)25bbd- 1","Well","NULL",37.5472201,-109.2395577,"Interpolated from MAP.","NAD83","4990","feet","Interpolated from topographic map.","US",49,37,"1955","712","feet","NULL","NULL","NWIS",1984-06-06
3679732,"USGS-UT","nwisut.01.00800063","Sample-Routine","Water","Groundwater","2007-12-12 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-373442109291501","A-3520088 Only 1 RU included for all 3 schedules   Use FA for sh830 and 1673","Not applicable","Not applicable","4040","USGS parameter code 82398","Submersible pump","Submersible positive-pressure pump","NULL","As","Dissolved",0.78,"µg/L","NWIS",261898,"USGS-UT","USGS Utah Water Science Center","USGS-373442109291501","(D-37-22)10cdc- 1 LY Well","Well","NULL",37.57825,-109.4875,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5790","feet","Interpolated from topographic map.","US",49,37,"1959","120","feet","120","feet","NWIS",2007-12-12
3685143,"USGS-UT","nwisut.01.01701213","Sample-Routine","Water","Groundwater","2017-08-03 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-373602109583701","L-2160103 Numerical result and or metadata revised; see NWQL Technical Memorandum 2022.01","Not applicable","Not applicable","8040","USGS parameter code 82398","Spigot","Submersible positive-pressure pump","NULL","As","Dissolved",0.09,"µg/L","NWIS",261931,"USGS-UT","USGS Utah Water Science Center","USGS-373602109583701","(D-37-18) 6bda- 1","Well","NULL",37.6028611,-109.9755278,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","6480","feet","Interpolated from topographic map.","US",49,37,"1979","750","feet","750","feet","NWIS",2017-08-03
3679391,"USGS-UT","nwisut.01.00800064","Sample-Routine","Water","Groundwater","2007-12-12 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-373612109273201","A-3520086 Only 1 RU included for all 3 schedules   Use FA for sh830 and 1673","Not applicable","Not applicable","4040","USGS parameter code 82398","Submersible pump","Submersible positive-pressure pump","NULL","As","Dissolved",2.4,"µg/L","NWIS",261934,"USGS-UT","USGS Utah Water Science Center","USGS-373612109273201","(D-37-22) 2aad- 1 BAY Well","Well","NULL",37.60344444,-109.4588889,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5860","feet","Interpolated from topographic map.","US",49,37,"2007","160","feet","160","feet","NWIS",2007-12-12
3679125,"USGS-UT","nwisut.01.99900205","Sample-Routine","Water","Groundwater","1999-01-26 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-373702110080201","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",5,"µg/L","NWIS",261972,"USGS-UT","USGS Utah Water Science Center","USGS-373702110080201","(D-36-16)34adb- 1","Well","NULL",37.6172154,-110.1345776,"Interpolated from MAP.","NAD83","5367.32","feet","Level or other surveyed method.","US",49,37,"1996","15.5","feet","15.5","feet","NWIS",1999-01-26
3682545,"USGS-UT","nwisut.01.00901729","Sample-Routine","Water","Groundwater","2009-09-24 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-373850109315301","A-2750003 Only 1 RU included for all 3 schedules; use FA for sh830 and 1673; Ok per Phil L-2750003 COC smpl","Not applicable","Not applicable","50","USGS parameter code 82398","Point sample","Grab sample","NULL","As","Dissolved",4,"µg/L","NWIS",262091,"USGS-UT","USGS Utah Water Science Center","USGS-373850109315301","(D-36-22)19aad-S1  Oasis Seep","Spring","NULL",37.6473333,-109.5314444,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","6260","feet","Interpolated from topographic map.","US",49,37,"NULL","NULL","NULL","NULL","NULL","NWIS",2009-09-24
3674260,"USGS-UT","nwisut.01.98400449","Sample-Routine","Water","Groundwater","1984-06-07 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-373927109144601","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",4,"µg/L","NWIS",262102,"USGS-UT","USGS Utah Water Science Center","USGS-373927109144601","(D-36-24)14dba- 1","Well","NULL",37.65749696,-109.2467806,"Interpolated from MAP.","NAD83","5380","feet","Interpolated from topographic map.","US",49,37,"1961","245","feet","NULL","NULL","NWIS",1984-06-07
3674137,"USGS-UT","nwisut.01.98402636","Sample-Routine","Water","Groundwater","1984-06-07 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-374200109160001","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved",0,"µg/L","NWIS",262131,"USGS-UT","USGS Utah Water Science Center","USGS-374200109160001","(D-35-24)14cca- 1","Well","NULL",37.69999659,-109.2673369,"Interpolated from MAP.","NAD83","NULL","NULL","NULL","US",49,37,"NULL","NULL","NULL","NULL","NULL","NWIS",1984-06-07
3686854,"USGS-UT","nwisut.01.02101310","Sample-Routine","Water","Groundwater","2021-04-13 00:00:00","NULL","NULL","USGS-374621109420601","NULL","Not applicable","Drought","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",0.31,"µg/L","NWIS",262186,"USGS-UT","USGS Utah Water Science Center","USGS-374621109420601","KING EDWARD MINE, ADIT 2","Stream: Ditch","NULL",37.77236944,-109.70155,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","6434","feet","Interpolated from Digital Elevation Model","US",49,37,"NULL","NULL","NULL","NULL","NULL","NWIS",2021-04-13
3686783,"USGS-UT","nwisut.01.02101309","Sample-Routine","Water","Groundwater","2021-04-13 00:00:00","NULL","NULL","USGS-374631109420901","NULL","Not applicable","Drought","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",3.9,"µg/L","NWIS",262188,"USGS-UT","USGS Utah Water Science Center","USGS-374631109420901","AVALANCHE 9 MINE, ADIT 1","Stream: Ditch","NULL",37.77528056,-109.70255,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","6498","feet","Interpolated from Digital Elevation Model","US",49,37,"NULL","NULL","NULL","NULL","NULL","NWIS",2021-04-13
3671777,"USGS-UT","nwisut.01.97802439","Sample-Routine","Water","Groundwater","1977-12-19 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-374726109303001","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",0,"µg/L","NWIS",262204,"USGS-UT","USGS Utah Water Science Center","USGS-374726109303001","(D-34-22)28caa- 1","Well","NULL",37.7905497,-109.5090119,"Interpolated from MAP.","NAD83","7680","feet","Interpolated from topographic map.","US",49,37,"1960","885","feet","925","feet","NWIS",1977-12-19
3671733,"USGS-UT","nwisut.01.97802440","Sample-Routine","Water","Groundwater","1977-12-14 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-374730109065201","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",0,"µg/L","NWIS",262205,"USGS-UT","USGS Utah Water Science Center","USGS-374730109065201","(D-34-26)30bcc- 1","Well","NULL",37.7916592,-109.1151112,"Interpolated from MAP.","NAD83","6790","feet","Interpolated from topographic map.","US",49,37,"1977","160","feet","NULL","NULL","NWIS",1977-12-14
3684534,"USGS-UT","nwisut.01.01701202","Sample-Routine","Water","Groundwater","2017-08-01 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-374812109065401","L-2160025 Numerical result and or metadata revised; see NWQL Technical Memorandum 2022.01","Not applicable","Not applicable","8040","USGS parameter code 82398","Spigot","Submersible positive-pressure pump","NULL","As","Dissolved",5.1,"µg/L","NWIS",262214,"USGS-UT","USGS Utah Water Science Center","USGS-374812109065401","(D-34-25)24dda- 1","Well","NULL",37.80244444,-109.12025,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","6824","feet","Level or other surveyed method.","US",49,37,"1965","1790","feet","5952","feet","NWIS",2017-08-01
3671304,"USGS-UT","nwisut.01.96800777","Sample-Routine","Water","Groundwater","1968-05-02 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-380850109463501","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",0,"µg/L","NWIS",262390,"USGS-UT","USGS Utah Water Science Center","USGS-380850109463501","(D-30-20)30cba- 1","Well","NULL",38.14720977,-109.777067,"Interpolated from MAP.","NAD83","5020","feet","Altimeter.","US",49,37,"1965","52","feet","NULL","NULL","NWIS",1968-05-02
3671390,"USGS-UT","nwisut.01.96800779","Sample-Routine","Water","Groundwater","1968-05-02 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-380940109443501","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",0,"µg/L","NWIS",262403,"USGS-UT","USGS Utah Water Science Center","USGS-380940109443501","(D-30-20)20dac- 1","Well","NULL",38.16109885,-109.7437325,"Interpolated from MAP.","NAD83","4940","feet","Altimeter.","US",49,37,"1965","65","feet","NULL","NULL","NWIS",1968-05-02
3671274,"USGS-UT","nwisut.01.96900910","Sample-Routine","Water","Groundwater","1968-10-09 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-380959109445001","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",0,"µg/L","NWIS",262410,"USGS-UT","USGS Utah Water Science Center","USGS-380959109445001","(D-30-20)20aca- 1","Well","NULL",38.1663766,-109.7478991,"Interpolated from MAP.","NAD83","5000","feet","Interpolated from topographic map.","US",49,37,"1968","78","feet","NULL","NULL","NWIS",1968-10-09
3685842,"USGS-UT","nwisut.01.01701204","Sample-Routine","Water","Groundwater","2017-07-19 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-381034109274501","L-2010187 Numerical result and or metadata revised; see NWQL Technical Memorandum 2022.01","Not applicable","Not applicable","8040","USGS parameter code 82398","Spigot","Submersible positive-pressure pump","NULL","As","Dissolved",0.07,"µg/L","NWIS",262414,"USGS-UT","USGS Utah Water Science Center","USGS-381034109274501","(D-30-22)13cab- 1","Well","NULL",38.17663889,-109.4603056,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","6000","feet","Interpolated from topographic map.","US",49,37,"1965","373","feet","373","feet","NWIS",2017-07-19
3683679,"USGS-UT","nwisut.01.01601534","Sample-Routine","Water","Groundwater","2016-08-17 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-381941109064001","NULL","Not applicable","Not applicable","8030","USGS parameter code 82398","Grab sample at water-supply tap","Flowing well","NULL","As","Dissolved",9.3,"µg/L","NWIS",262520,"USGS-UT","USGS Utah Water Science Center","USGS-381941109064001","(D-28-25)36adb- 1","Well","NULL",38.3279722,-109.1112222,"Interpolated from Digital MAP.","NAD83","6920","feet","Interpolated from topographic map.","US",49,37,"NULL","NULL","NULL","NULL","NULL","NWIS",2016-08-17
3683532,"USGS-UT","nwisut.01.01501188","Sample-Routine","Water","Groundwater","2015-06-15 00:00:00","NULL","U.S. Geological Survey","USGS-382621109214001","L-1758710 Samples were received unchilled at the WHOI lab.","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",0.45,"µg/L","NWIS",262609,"USGS-UT","USGS Utah Water Science Center","USGS-382621109214001","(D-27-23)23cab- 1 Pack Creek Well No. 1","Well","NULL",38.43938889,-109.3587778,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","6040","feet","Interpolated from topographic map.","US",49,37,"1963","84","feet","NULL","NULL","NWIS",2015-06-15
3674500,"USGS-UT","nwisut.01.98600354","Sample-Routine","Water","Groundwater","1986-07-10 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-382633109492801","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved",0,"µg/L","NWIS",262611,"USGS-UT","USGS Utah Water Science Center","USGS-382633109492801","(D-27-19)22bbc-S1","Spring","NULL",38.44248359,-109.8251203,"Interpolated from MAP.","NAD83","5680","feet","Interpolated from topographic map.","US",49,37,"NULL","NULL","NULL","NULL","NULL","NWIS",1986-07-10
3671200,"USGS-UT","nwisut.01.96901674","Sample-Routine","Water","Groundwater","1969-02-20 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-382829109550701","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",0,"µg/L","NWIS",262627,"USGS-UT","USGS Utah Water Science Center","USGS-382829109550701","(D-27-18)10aaa- 1","Well","NULL",38.47470484,-109.9192893,"Interpolated from MAP.","NAD83","4240","feet","Interpolated from topographic map.","US",49,37,"1966","585","feet","585","feet","NWIS",1969-02-20
3671357,"USGS-UT","nwisut.01.96901675","Sample-Routine","Water","Groundwater","1969-03-03 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-382829109565401","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",0,"µg/L","NWIS",262628,"USGS-UT","USGS Utah Water Science Center","USGS-382829109565401","(D-27-18) 9bab- 1","Well","NULL",38.47470469,-109.9490124,"Interpolated from MAP.","NAD83","4170","feet","Interpolated from topographic map.","US",49,37,"1966","585","feet","NULL","NULL","NWIS",1969-03-03
3686897,"USGS-UT","nwisut.01.02200572","Sample-Routine","Water","Groundwater","2022-03-01 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-382925109260401","NULL","Not applicable","Routine sample","8030","USGS parameter code 82398","Grab sample at water-supply tap","Submersible centrifugal pump","NULL","As","Dissolved",0.46,"µg/L","NWIS",262642,"USGS-UT","USGS Utah Water Science Center","USGS-382925109260401","(D-27-23) 6baa- 1","Well","NULL",38.4903833,-109.4346333,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","4945","feet","Interpolated from Digital Elevation Model","US",49,37,"2007","470","feet","470","feet","NWIS",2022-03-01
3686561,"USGS-UT","nwisut.01.01802131","Sample-Routine","Water","Groundwater","2018-09-28 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-382926109262301","L-2740001 Received Sep 20,2018","Not applicable","Not applicable","8030","USGS parameter code 82398","Grab sample at water-supply tap","Submersible centrifugal pump","NULL","As","Dissolved",0.15,"µg/L","NWIS",262644,"USGS-UT","USGS Utah Water Science Center","USGS-382926109262301","(D-27-23) 6bbb- 1","Well","NULL",38.49051389,-109.4396194,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","4889","feet","Interpolated from Digital Elevation Model","US",49,37,"1998","365","feet","365","feet","NWIS",2018-09-28
3683612,"USGS-UT","nwisut.01.01501156","Sample-Routine","Water","Groundwater","2015-06-16 00:00:00","NULL","U.S. Geological Survey","USGS-382929109272101","A-1758706 Extra FU btl for alkalinity add-on L-1758706 Samples were received unchilled at the WHOI lab.","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",0.71,"µg/L","NWIS",262646,"USGS-UT","USGS Utah Water Science Center","USGS-382929109272101","(D-26-22)36ccd- 1","Well","NULL",38.49141667,-109.4557222,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","4820","feet","Interpolated from topographic map.","US",49,37,"1977","284","feet","305","feet","NWIS",2015-06-16
3671499,"USGS-UT","nwisut.01.96800927","Sample-Routine","Water","Groundwater","1968-09-05 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-382955109280401","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",10,"µg/L","NWIS",262664,"USGS-UT","USGS Utah Water Science Center","USGS-382955109280401","(D-26-22)35bdd- 2","Well","NULL",38.49859486,-109.4684492,"Interpolated from MAP.","NAD83","4740","feet","Interpolated from topographic map.","US",49,37,"1963","247","feet","NULL","NULL","NWIS",1968-09-05
3671448,"USGS-UT","nwisut.01.96901685","Sample-Routine","Water","Groundwater","1968-10-08 00:00:00","NULL","NULL","USGS-383651109595201","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",0,"µg/L","NWIS",262668,"USGS-UT","USGS Utah Water Science Center","USGS-383651109595201","R(D-27-17)12abd- 1","Well","NULL",38.47220446,-109.9984583,"Interpolated from MAP.","NAD83","4000","feet","Interpolated from topographic map.","US",49,37,"1966","500","feet","523","feet","NWIS",1968-10-08
3697912,"USGS-UT","nwisut.01.01001131","Sample-Routine","Water","Groundwater","2010-07-19 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-370034113290801","NULL","Not applicable","Routine sample","8030","USGS parameter code 82398","Grab sample at water-supply tap","Line-shaft turbine pump","NULL","As","Dissolved",0.86,"µg/L","NWIS",264183,"USGS-UT","USGS Utah Water Science Center","USGS-370034113290801","(C-43-15)25cdd- 1","Well","NULL",37.009427,-113.4863411,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","2770","feet","Interpolated from topographic map.","US",49,53,"2000","384","feet","405","feet","NWIS",2010-07-19
3699995,"USGS-UT","nwisut.01.01301400","Sample-Routine","Water","Groundwater","2013-07-18 00:00:00","NULL","NULL","USGS-370218113322101","L-2060120 Received July 24, 2013","Not applicable","Not applicable","8030","USGS parameter code 82398","Grab sample at water-supply tap","Submersible centrifugal pump","NULL","As","Dissolved",0.95,"µg/L","NWIS",264198,"USGS-UT","USGS Utah Water Science Center","USGS-370218113322101","(C-43-15)16dcc- 2","Well","NULL",37.0383333,-113.5391667,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","2640","feet","Interpolated from topographic map.","US",49,53,"NULL","NULL","NULL","NULL","NULL","NWIS",2013-07-18
3699681,"USGS-UT","nwisut.01.01201544","Sample-Routine","Water","Groundwater","2012-07-30 00:00:00","NULL","NULL","USGS-370535113062301","L-2160038 proj acct corrected per Howard, paa, 8/8/12","Not applicable","Not applicable","8030","USGS parameter code 82398","Grab sample at water-supply tap","Submersible centrifugal pump","NULL","As","Dissolved",6.3,"µg/L","NWIS",264267,"USGS-UT","USGS Utah Water Science Center","USGS-370535113062301","(C-42-11)33bcb- 1","Well","NULL",37.09305556,-113.1063889,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","4045","feet","Interpolated from topographic map.","US",49,53,"NULL","NULL","NULL","NULL","NULL","NWIS",2012-07-30
3697571,"USGS-UT","nwisut.01.01001132","Sample-Routine","Water","Groundwater","2010-07-19 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-370538113251301","NULL","Not applicable","Not applicable","8030","USGS parameter code 82398","Grab sample at water-supply tap","Submersible centrifugal pump","NULL","As","Dissolved",13.4,"µg/L","NWIS",264271,"USGS-UT","USGS Utah Water Science Center","USGS-370538113251301","(C-42-14)15cbd- 1","Well","NULL",37.13109345,-113.4171734,"Interpolated from MAP.","NAD83","2800","feet","Interpolated from topographic map.","US",49,53,"NULL","NULL","NULL","NULL","NULL","NWIS",2010-07-19
3699311,"USGS-UT","nwisut.01.01200475","Sample-Routine","Water","Groundwater","2012-02-07 00:00:00","NULL","U.S. Geological Survey","USGS-370604113224601","L-0440061 Received February 11, 2012","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",11.5,"µg/L","NWIS",264309,"USGS-UT","USGS Utah Water Science Center","USGS-370604113224601","(C-42-14)25cdb- 1","Well","NULL",37.10187165,-113.3803947,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","3066.2","feet","Global Positioning System.","US",49,53,"2001","118.7","feet","134","feet","NWIS",2012-02-07
3692226,"USGS-UT","nwisut.01.00101571","Sample-Routine","Water","Groundwater","2001-08-29 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-370616113221901","recd 9-12-01 time on bottle 1850","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",6.3,"µg/L","NWIS",264324,"USGS-UT","USGS Utah Water Science Center","USGS-370616113221901","(C-42-14)25dba- 1","Well: Test hole not completed as a well","NULL",37.1045,-113.372,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","3041.9","feet","Global Positioning System.","US",49,53,"NULL","118","feet","143.6","feet","NWIS",2001-08-29
3700346,"USGS-UT","nwisut.01.01401618","Sample-Routine","Water","Groundwater","2014-09-03 00:00:00","NULL","NULL","USGS-370617113371101","A-2480121 4 bottles","Not applicable","Routine sample","8030","USGS parameter code 82398","Grab sample at water-supply tap","Line-shaft turbine pump","NULL","As","Dissolved",2,"µg/L","NWIS",264327,"USGS-UT","USGS Utah Water Science Center","USGS-370617113371101","(C-42-16)26bcc- 1","Well","NULL",37.10470266,-113.6205139,"Interpolated from MAP.","NAD83","2640","feet","Interpolated from topographic map.","US",49,53,"1961","75","feet","NULL","NULL","NWIS",2014-09-03
3694061,"USGS-UT","nwisut.01.00200694","Sample-Routine","Water","Groundwater","2002-09-11 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-370621113213201","L-2610162 x= recvd warm login per dist. Chilled containers received warm at 13    Degrees C","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",7.6,"µg/L","NWIS",264338,"USGS-UT","USGS Utah Water Science Center","USGS-370621113213201","(C-42-13)30bdc- 1","Well","NULL",37.10575,-113.3587694,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","3069.9","feet","Level or other surveyed method.","US",49,53,"1982","600","feet","600","feet","NWIS",2002-09-11
3694519,"USGS-UT","nwisut.01.00400008","Sample-Routine","Water","Groundwater","2003-10-08 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-370622113233901","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",6.8,"µg/L","NWIS",264340,"USGS-UT","USGS Utah Water Science Center","USGS-370622113233901","(C-42-14)26bdd- 1","Well","NULL",37.1063715,-113.3957562,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","3070.1","feet","Global Positioning System.","US",49,53,"2001","130","feet","139.6","feet","NWIS",2003-10-08
3697867,"USGS-UT","nwisut.01.01000559","Sample-Routine","Water","Groundwater","2010-03-16 00:00:00","NULL","U.S. Geological Survey","USGS-370625113230302","L-0820075 Lab codes not indicated as add or delete, LC's added, JNV, 3/23/10","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",1.4,"µg/L","NWIS",264349,"USGS-UT","USGS Utah Water Science Center","USGS-370625113230302","(C-42-14)25bcb- 3  SH Reservoir at SH1-18","Lake, Reservoir, Impoundment","NULL",37.10716667,-113.3840833,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","3044","feet","Reported method of determination.","US",49,53,"NULL","NULL","NULL","NULL","NULL","NWIS",2010-03-16
